UniqueID,Bibliographical_reference,Source,Abstract_retrieved,Screening_decision,Fulltext_retrieved,Notes_fulltext_retrieved_status,Eligibility_decision,Notes_eligibility_decision,Quantitative_MA_Decision,Notes_quantitative_MA_Decision,Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers (DOI),Db,EntrezUID,Properties,Year,PubmedLink
XIntAct - 454,"Thomsen, L., Frankenhuis, W. E., Ingold-Smith, M., & Carey, S. (2011). Big and Mighty: Preverbal Infants Mentally Represent Social Dominance. Science, 331(6016), 477–480. http://doi.org/10.1126/science.1199198",database_search,no,x,,,,,,,Big and Mighty: Preverbal Infants Mentally Represent Social Dominance,,"Thomsen, Lotte; Frankenhuis, Willem E.; Ingold-Smith, McCaila; Carey, Susan",Science,,,,10.1126/science.1199198,,,,2011,
XIntAct - 455,"Todd, J., & Smith, P. H. (2008). Twelve-month-olds’ understanding of prior actions and final goals. Infant Behavior & Development, 31(2), 311–315. http://doi.org/10.1016/j.infbeh.2007.12.011",database_search,yes,x,,,,,,,Twelve-month-olds' understanding of prior actions and final goals,,"Todd, James; Smith, Peg Hull",Infant Behavior & Development,,,,10.1016/j.infbeh.2007.12.011,,,,2008,
XIntAct - 456,"Tollefsen, D. (2005). Let’s pretend! Children and joint action. Philosophy of the Social Sciences, 35(1), 75–97. http://doi.org/10.1177/0048393104271925",database_search,no,x,,,,,,,Let's pretend! Children and joint action,,"Tollefsen, D.",Philosophy of the Social Sciences,,,,10.1177/0048393104271925,,,,2005,
XIntAct - 457,"Tomasello, M., Carpenter, M., Call, J., Behne, T., & Moll, H. (2005). Understanding and sharing intentions: The origins of cultural cognition. Behavioral and Brain Sciences, 28(5), 675–+. http://doi.org/10.1017/S0140525X05000129",database_search,no,x,,,,,,,Understanding and sharing intentions: The origins of cultural cognition,,"Tomasello, M.; Carpenter, M.; Call, J.; Behne, T.; Moll, H.",Behavioral and Brain Sciences,,,,10.1017/S0140525X05000129,,,,2005,
XIntAct - 458,"Tomasello, M., & Carpenter, M. (2005). The emergence of social cognition in three young chimpanzees - Intoduction. Monographs of the Society for Research in Child Development, 70(1), 1–+.",database_search,no,x,,,,,,,The emergence of social cognition in three young chimpanzees - Intoduction,,"Tomasello, M.; Carpenter, M.",Monographs of the Society for Research in Child Development,,,,,,,,2005,
XIntAct - 459,"Tomasello, M., & Haberl, K. (2003). Understanding attention: 12-and 18-month-olds know what is new for other persons. Developmental Psychology, 39(5), 906–912. http://doi.org/10.1037/0012-1649.39.5.906 ",database_search,no,x,,,,,,,Understanding attention: 12-and 18-month-olds know what is new for other persons,,"Tomasello, M.; Haberl, K.",Developmental Psychology,,,,10.1037/0012-1649.39.5.906,,,,2003,
XIntAct - 460,"Tomasello, M., Carpenter, M., & Liszkowski, U. (2007). A new look at infant pointing. Child Development, 78(3), 705–722. http://doi.org/10.1111/j.1467-8624.2007.01025.x",database_search,no,x,,,,,,,What makes human cognition unique? From individual to shared to collective intentionality,,"Tomasello, M.; Rakoczy, H.",Mind & Language,,,,10.1111/1468-0017.00217,,,,2003,
XIntAct - 461,"Tomasello, M. (1999). Having intentions, understanding intentions, and understanding communicative intentions. (P. D. Zelazo, J. W. Astington, & D. R. Olson, Eds.). ",database_search,,,,,,,,,"Having intentions, understanding intentions, and understanding communicative intentions",,"Tomasello, M.",,,,,,,,,1999,
XIntAct - 462,"Tomasello, M., & Rakoczy, H. (2003). What makes human cognition unique? From individual to shared to collective intentionality. Mind & Language, 18(2), 121–147. http://doi.org/10.1111/1468-0017.00217",database_search,no,x,,,,,,,A new look at infant pointing,,"Tomasello, Michael; Carpenter, Malinda; Liszkowski, Ulf",Child Development,,,,10.1111/j.1467-8624.2007.01025.x,,,,2007,
XIntAct - 463,"Traeuble, B., Pauen, S., & Poulin-Dubois, D. (2014). Speed and direction changes induce the perception of anirnacy in 7-month-old infants. Frontiers in Psychology, 5, 1141. http://doi.org/10.3389/fpsyg.2014.01141",database_search,yes,x,,,,,,,Speed and direction changes induce the perception of anirnacy in 7-month-old infants,,"Traeuble, Birgit; Pauen, Sabina; Poulin-Dubois, Diane",Frontiers in Psychology,,,,10.3389/fpsyg.2014.01141,,,,2014,
XIntAct - 464,"Tremoulet, P. D., & Feldman, J. (2006). The influence of spatial context and the role of intentionality in the interpretation of animacy from motion. Perception & Psychophysics, 68(6), 1047–1058. http://doi.org/10.3758/BF03193364",database_search,yes,x,,,,,,,The influence of spatial context and the role of intentionality in the interpretation of animacy from motion,,"Tremoulet, Patrice D.; Feldman, Jacob",Perception & Psychophysics,,,,10.3758/BF03193364,,,,2006,
XIntAct - 465,"Uhlmann, E. L., Poehlman, T. A., & Bargh, J. A. (2008). IMPLICIT THEISM. Handbook of Motivation and Cognition Across Cultures, 71–94. http://doi.org/10.1016/B978-0-12-373694-9.00004-0",database_search,yes,x,,,,,,,IMPLICIT THEISM,,"Uhlmann, Eric Luis; Poehlman, T. Andrew; Bargh, John A.",Handbook of Motivation and Cognition Across Cultures,,,,10.1016/B978-0-12-373694-9.00004-0,,,,2008,
XIntAct - 466,"Uller, C., & Nichols, S. (2000). Goal attribution in chimpanzees. Cognition, 76(2), B27–B34. http://doi.org/10.1016/S0010-0277(00)00078-0",database_search,no,x,,,,,,,Goal attribution in chimpanzees,,"Uller, C.; Nichols, S.",Cognition,,,,10.1016/S0010-0277(00)00078-0,,,,2000,
XIntAct - 467,"Uller, C. (2004). Disposition to recognize goals in infant chimpanzees. Animal Cognition, 7(3), 154–161. http://doi.org/10.1007/s10071-003-02041-9 ",database_search,no,x,,,,,,,Disposition to recognize goals in infant chimpanzees,,"Uller, C.",Animal Cognition,,,,10.1007/s10071-003-02041-9,,,,2004,
XIntAct - 468,"van Elk, M., van Schie, H., & Bekkering, H. (2014). Action semantics: A unifying conceptual framework for the selective use of multimodal and modality-specific object knowledge. Physics of Life Reviews, 11(2), 220–250. http://doi.org/10.1016/j.plrev.2013.11.005",database_search,no,x,,,,,,,Action semantics: A unifying conceptual framework for the selective use of multimodal and modality-specific object knowledge,,"van Elk, Michiel; van Schie, Hein; Bekkering, Harold",Physics of Life Reviews,,,,10.1016/j.plrev.2013.11.005,,,,2014,
XIntAct - 469,"Van Overwalle, F., Van Duynslaeger, M., Coomans, D., & Timmermans, B. (2012). Spontaneous goal inferences are often inferred faster than spontaneous trait inferences. Journal of Experimental Social Psychology, 48(1), 13–18. http://doi.org/10.1016/j.jesp.2011.06.016",database_search,no,x,,,,,,,Spontaneous goal inferences are often inferred faster than spontaneous trait inferences,,"Van Overwalle, Frank; Van Duynslaeger, Marijke; Coomans, Daphne; Timmermans, Bert",Journal of Experimental Social Psychology,,,,10.1016/j.jesp.2011.06.016,,,,2012,
XIntAct - 470,"Van Overwalle, F. (2010). Infants’ teleological and belief inference: A recurrent connectionist approach to their minimal representational and computational requirements. Neuroimage, 52(3), 1095–1108. http://doi.org/10.1016/j.neuroimage.2010.05.028 ",database_search,yes,x,,,,,,,Infants' teleological and belief inference: A recurrent connectionist approach to their minimal representational and computational requirements,,"Van Overwalle, Frank",Neuroimage,,,,10.1016/j.neuroimage.2010.05.028,,,,2010,
XIntAct - 471,"Vazquez Rozas, V. (2007). A usage-based approach to prototypical transitivity. In N. Delbecque & B. Cornillie (Eds.), On Interpreting Construction Schemas: From Action and Motion to Transitivity and Causality (Vol. 198, pp. 17–37).",database_search,no,x,,,,,,,A usage-based approach to prototypical transitivity,,"Vazquez Rozas, Victoria",On Interpreting Construction Schemas: From Action and Motion to Transitivity and Causality,,,,,,,,2007,
XIntAct - 472,"Verschoor, S., & Biro, S. (2012). Primacy of Information About Means Selection Over Outcome Selection in Goal Attribution by Infants. Cognitive Science, 36(4), 714–725. http://doi.org/10.1111/j.1551-6709.2011.01215.x",database_search,yes,x,,,,,,,Primacy of Information About Means Selection Over Outcome Selection in Goal Attribution by Infants,,"Verschoor, Stephan; Biro, Szilvia",Cognitive Science,,,,10.1111/j.1551-6709.2011.01215.x,,,,2012,
XIntAct - 473,"Visalberghi, E. (1997). Success and understanding in cognitive tasks: A comparison between Cebus apella and Pan troglodytes. International Journal of Primatology, 18(5), 811–830. http://doi.org/10.1023/A:1026399930727",database_search,no,x,,,,,,,Success and understanding in cognitive tasks: A comparison between Cebus apella and Pan troglodytes,,"Visalberghi, E.",International Journal of Primatology,,,,10.1023/A:1026399930727,,,,1997,
XIntAct - 474,"Vogt, P., & Haasdijk, E. (2010). Modeling Social Learning of Language and Skills. Artificial Life, 16(4), 289–309. http://doi.org/10.1162/artl_a_00007",database_search,no,x,,,,,,,Modeling Social Learning of Language and Skills,,"Vogt, Paul; Haasdijk, Evert",Artificial Life,,,,10.1162/artl_a_00007,,,,2010,
XIntAct - 475,"Voos, A., Cordeaux, C., Tirrell, J., & Pelphrey, K. (2013). Developmental Neuroscience of Social Perception. (J. L. R. Rubenstein & P. Rakic, Eds.).",database_search,no,x,,,,,,,Developmental Neuroscience of Social Perception,,"Voos, A.; Cordeaux, C.; Tirrell, J.; Pelphrey, K.",,,,,,,,,2013,
XIntAct - 476,"Vouloumanos, A., & Waxman, S. R. (2014). Listen up! Speech is for thinking during infancy. Trends in Cognitive Sciences, 18(12), 642–646. http://doi.org/10.1016/j.tics.2014.10.001",database_search,no,x,,,,,,,Listen up! Speech is for thinking during infancy,,"Vouloumanos, Athena; Waxman, Sandra R.",Trends in Cognitive Sciences,,,,10.1016/j.tics.2014.10.001,,,,2014,
XIntAct - 477,"Vrouva, I., Target, M., & Ensink, K. (2012). Measuring mentalization in children and young people. Minding the Child: Mentalization-Based Interventions with Children, Young People and Their Families, 54–76.",database_search,no,x,,,,,,,Measuring mentalization in children and young people,,"Vrouva, Ioanna; Target, Mary; Ensink, Karin","Minding the Child: Mentalization-Based Interventions with Children, Young People and Their Families",,,,,,,,2012,
XIntAct - 478,"Wagner, L., & Carey, S. (2003). Individuation of objects and events: a developmental study. Cognition, 90(2), 163–191. http://doi.org/10.1016/S0010-0277(03)00143-4",database_search,no,x,,,,,,,Individuation of objects and events: a developmental study,,"Wagner, L.; Carey, S.",Cognition,,,,10.1016/S0010-0277(03)00143-4,,,,2003,
XIntAct - 479,"Wagner, L., & Carey, S. (2005). 12-month-old infants represent probable endings of motion events. Infancy, 7(1), 73–83. http://doi.org/10.1207/s15327078in0701_6",database_search,yes,x,,,,,,,12-month-old infants represent probable endings of motion events,,"Wagner, L.; Carey, S.",Infancy,,,,10.1207/s15327078in0701_6,,,,2005,
XIntAct - 480,"Wagner, L. (2002). Understanding completion entailments in the absence of agency cues. Journal of Child Language, 29(1), 109–125. http://doi.org/10.1017/S0305000901004949 ",database_search,no,x,,,,,,,Understanding completion entailments in the absence of agency cues,,"Wagner, L.",Journal of Child Language,,,,10.1017/S0305000901004949,,,,2002,
XIntAct - 481,"Wagner, L., & Lakusta, L. (2009). Using Language to Navigate the Infant Mind. Perspectives on Psychological Science, 4(2), 177–184. ",database_search,no,x,,,,,,,Using Language to Navigate the Infant Mind,,"Wagner, Laura; Lakusta, Laura",Perspectives on Psychological Science,,,,,,,,2009,
XIntAct - 482,"Wagner, L. (2009). Manners and Goals in Pre-Linguistic Thought: The Origins of Aspectual Construal. In J. Chandlee, M. Franchini, S. Lord, & G. M. Rheiner (Eds.), Proceedings of the 33rd Annual Boston University Conference on Language Development, Vols 1 and 2 (pp. 599–610). ",database_search,no,x,,,,,,,Manners and Goals in Pre-Linguistic Thought: The Origins of Aspectual Construal,,"Wagner, Laura","Proceedings of the 33rd Annual Boston University Conference on Language Development, Vols 1 and 2",,,,,,,,2009,
XIntAct - 483,"Wang, S. H., Baillargeon, R., & Brueckner, L. (2004). Young infants’ reasoning about hidden objects: evidence from violation-of-expectation tasks with test trials only. Cognition, 93(3), 167–198. http://doi.org/10.1016/j.cognition.2003.09.012",database_search,yes,x,,,,,,,Young infants' reasoning about hidden objects: evidence from violation-of-expectation tasks with test trials only,,"Wang, S. H.; Baillargeon, R.; Brueckner, L.",Cognition,,,,10.1016/j.cognition.2003.09.012,,,,2004,
XIntAct - 484,"Want, S. C., & Gattis, M. (2005). Are “late-signing” deaf children “mindblind”? Understanding goal directedness in imitation. Cognitive Development, 20(2), 159–172. http://doi.org/10.1016/j.cogdev.2004.12.003",database_search,no,x,,,,,,,"Are ""late-signing"" deaf children ""mindblind""? Understanding goal directedness in imitation",,"Want, S. C.; Gattis, M.",Cognitive Development,,,,10.1016/j.cogdev.2004.12.003,,,,2005,
XIntAct - 485,"Watson, J. S. (2005). “Einstein’s baby” could infer intentionality. Behavioral and Brain Sciences, 28(5), 719–+.",database_search,no,x,,,,,,,Intention and preference in a 3-year-old girl with Rett syndrome,,"Watson, J. S.; Umansky, R.; Marcy, S.; Repacholi, B.",Journal of Applied Developmental Psychology,,,,10.1016/S0193-3973(96)90006-4,,,,1996,
XIntAct - 486,"Watson, J. S., Umansky, R., Marcy, S., & Repacholi, B. (1996). Intention and preference in a 3-year-old girl with Rett syndrome. Journal of Applied Developmental Psychology, 17(1), 69–84. http://doi.org/10.1016/S0193-3973(96)90006-4",database_search,no,x,,,,,,,"""Einstein's baby"" could infer intentionality",,"Watson, J. S.",Behavioral and Brain Sciences,,,,,,,,2005,
XIntAct - 487,"Waxman, S. R., & Goswami, U. (2012). Learning about Language: Acquiring the Spoken and Written Word. Early Childhood Development and Later Outcome, 89–117.",database_search,no,x,,,,,,,Learning about Language: Acquiring the Spoken and Written Word,,"Waxman, Sandra R.; Goswami, Usha",Early Childhood Development and Later Outcome,,,,,,,,2012,
XIntAct - 488,"Waxman, S. R., Lidz, J. L., Braun, I. E., & Lavin, T. (2009). Twenty four-month-old infants’ interpretations of novel verbs and nouns in dynamic scenes. Cognitive Psychology, 59(1), 67–95. http://doi.org/10.1016/j.cogpsych.2009.02.001",database_search,no,x,,,,,,,Twenty four-month-old infants' interpretations of novel verbs and nouns in dynamic scenes,,"Waxman, Sandra R.; Lidz, Jeffrey L.; Braun, Irena E.; Lavin, Tracy",Cognitive Psychology,,,,10.1016/j.cogpsych.2009.02.001,,,,2009,
XIntAct - 489,"Wellman, H. A., Lopez-Duran, S., LaBounty, J., & Hamilton, B. (2008). Infant attention to intentional action predicts preschool theory of mind. Developmental Psychology, 44(2), 618–623. http://doi.org/10.1037/0012-1649.44.2.618",database_search,no,x,,,,,,,Infant attention to intentional action predicts preschool theory of mind,,"Wellman, Henry A.; Lopez-Duran, Sarah; LaBounty, Jennifer; Hamilton, Betsy",Developmental Psychology,,,,10.1037/0012-1649.44.2.618,,,,2008,
XIntAct - 490,"Wellman, H. M., & Brandone, A. C. (2009). Early intention understandings that are common to primates predict children’s later theory of mind. Current Opinion in Neurobiology, 19(1), 57–62. http://doi.org/10.1016/j.conb.2009.02.004",database_search,no,x,,,,,,,Early intention understandings that are common to primates predict children's later theory of mind,,"Wellman, Henry M.; Brandone, Amanda C.",Current Opinion in Neurobiology,,,,10.1016/j.conb.2009.02.004,,,,2009,
XIntAct - 491,"Wellman, H. M., & Miller, J. G. (2008). Including deontic reasoning as fundamental to theory of mind. Human Development, 51(2), 105–135. http://doi.org/10.1159/000115958",database_search,no,x,,,,,,,Including deontic reasoning as fundamental to theory of mind,,"Wellman, Henry M.; Miller, Joan G.",Human Development,,,,10.1159/000115958,,,,2008,
